Date,Salinity Value,Temperature (C),Conductivity,Fit,Salinity Value (Offset +4),Date (UTC),TA (Approximated)
2021-06-18 10:16:34-04:00,24.025,21.888888888888893,35561.6,[33644.71519743],28.025,2021-06-18 14:16:34,1939.165
2021-06-18 10:46:34-04:00,24.338,21.927777777777777,36008.3,[33644.71519743],28.338,2021-06-18 14:46:34,1956.2548
2021-06-18 11:16:34-04:00,24.03,22.261111111111106,35842.6,[33644.34170625],28.03,2021-06-18 15:16:34,1939.438
2021-06-18 11:46:34-04:00,23.97,22.42777777777778,35885.7,[33644.34170625],27.97,2021-06-18 15:46:34,1936.162
2021-06-18 12:16:34-04:00,23.661,22.5,35519.3,[33643.96821507],27.661,2021-06-18 16:16:34,1919.2906
2021-06-18 12:46:34-04:00,22.799,22.82777777777778,34579.9,[33643.96821507],26.799,2021-06-18 16:46:34,1872.2254
2021-06-18 13:16:34-04:00,22.219,22.81111111111112,33771.7,[33643.5947239],26.219,2021-06-18 17:16:34,1840.5574
2021-06-18 13:46:34-04:00,21.983,22.922222222222224,33522.2,[33643.5947239],25.983,2021-06-18 17:46:34,1827.6718
2021-06-18 14:16:34-04:00,21.038,23.02777777777778,32283.4,[33643.22123271],25.038,2021-06-18 18:16:34,1776.0748
2021-06-18 14:46:34-04:00,20.277,23.26111111111112,31372.1,[33643.22123271],24.277,2021-06-18 18:46:34,1734.5242
2021-06-18 17:16:34-04:00,24.353,22.95,36795.2,[33642.10075918],28.353,2021-06-18 21:16:34,1957.0738
2021-06-18 17:46:34-04:00,23.89,22.97777777777777,36182.7,[33642.10075918],27.89,2021-06-18 21:46:34,1931.794
2021-06-18 18:16:34-04:00,23.051,22.85,34940.8,[33641.727268],27.051,2021-06-18 22:16:34,1885.9846
2021-06-18 18:46:34-04:00,21.845,22.68888888888889,33171.9,[33641.727268],25.845,2021-06-18 22:46:34,1820.137
2021-06-18 19:16:34-04:00,20.56,22.5,31276.9,[33641.35377683],24.56,2021-06-18 23:16:34,1749.976
2021-06-18 19:46:34-04:00,24.722,22.38888888888889,36870.8,[33641.35377683],28.722,2021-06-18 23:46:34,1977.2212
2021-06-18 20:16:34-04:00,24.373,22.46111111111112,36454.9,[33640.98028565],28.373,2021-06-19 00:16:34,1958.1658
2021-06-18 20:46:34-04:00,23.033,22.35,34559.9,[33640.98028565],27.033,2021-06-19 00:46:34,1885.0018
2021-06-18 21:16:34-04:00,22.44,22.15,33613.4,[33640.60679447],26.44,2021-06-19 01:16:34,1852.624
2021-06-18 21:46:34-04:00,22.094,22.338888888888885,33273.5,[33640.60679447],26.094,2021-06-19 01:46:34,1833.7324
2021-06-18 22:16:34-04:00,21.387,21.72777777777777,31899.8,[33640.23330329],25.387,2021-06-19 02:16:34,1795.1302
2021-06-18 22:46:34-04:00,20.795,21.63888888888889,31040.2,[33640.23330329],24.795,2021-06-19 02:46:34,1762.807
2021-06-18 23:16:34-04:00,20.578,21.877777777777776,30899.5,[33639.85981211],24.578,2021-06-19 03:16:34,1750.9588
2021-06-18 23:46:34-04:00,23.502,21.677777777777774,34707.2,[33639.85981211],27.502,2021-06-19 03:46:34,1910.6092
2021-06-19 00:16:34-04:00,23.373,21.57222222222222,34460.2,[33639.48632094],27.373,2021-06-19 04:16:34,1903.5658
2021-06-19 00:46:34-04:00,23.259,21.45,34219.9,[33639.48632094],27.259,2021-06-19 04:46:34,1897.3414
2021-06-19 01:16:34-04:00,23.28,21.51111111111111,34292.0,[33639.11282976],27.28,2021-06-19 05:16:34,1898.488
2021-06-19 01:46:34-04:00,23.205,21.427777777777774,34131.9,[33639.11282976],27.205,2021-06-19 05:46:34,1894.393
2021-06-19 02:16:34-04:00,24.724,21.47777777777777,36182.7,[33638.73933858],28.724,2021-06-19 06:16:34,1977.3304
2021-06-19 02:46:34-04:00,24.809,21.52222222222222,36329.4,[33638.73933858],28.809,2021-06-19 06:46:34,1981.9714
2021-06-19 03:16:34-04:00,24.859,21.37777777777778,36285.2,[33638.36584741],28.859,2021-06-19 07:16:34,1984.7014
2021-06-19 03:46:34-04:00,24.891,21.47777777777777,36403.1,[33638.36584741],28.891,2021-06-19 07:46:34,1986.4486
2021-06-19 04:16:34-04:00,24.979,21.661111111111108,36659.8,[33637.99235623],28.979,2021-06-19 08:16:34,1991.2534
2021-06-19 04:46:34-04:00,25.092,21.76111111111112,36885.9,[33637.99235623],29.092,2021-06-19 08:46:34,1997.4232
2021-06-19 05:16:34-04:00,25.12,21.77777777777778,36935.3,[33637.61886505],29.12,2021-06-19 09:16:34,1998.952
2021-06-19 07:46:34-04:00,25.222,21.661111111111108,36980.9,[33636.8718827],29.222,2021-06-19 11:46:34,2004.5212
2021-06-19 08:16:34-04:00,25.082,21.52777777777778,36693.6,[33636.49839151],29.082,2021-06-19 12:16:34,1996.8772
2021-06-19 08:46:34-04:00,24.983,21.63888888888889,36648.6,[33636.49839151],28.983,2021-06-19 12:46:34,1991.4718
2021-06-19 09:16:34-04:00,24.941,21.76111111111112,36686.1,[33636.12490034],28.941,2021-06-19 13:16:34,1989.1786
2021-06-19 09:46:34-04:00,24.894,22.022222222222226,36821.6,[33636.12490034],28.894,2021-06-19 13:46:34,1986.6124
2021-06-19 10:16:34-04:00,24.783,22.122222222222216,36749.9,[33635.75140916],28.783,2021-06-19 14:16:34,1980.5518
2021-06-19 10:46:34-04:00,24.69,22.31111111111111,36768.8,[33635.75140916],28.69,2021-06-19 14:46:34,1975.474
2021-06-19 11:16:34-04:00,24.713,22.35,36829.1,[33635.37791798],28.713,2021-06-19 15:16:34,1976.7298
2021-06-19 11:46:34-04:00,24.633,22.57222222222222,36889.7,[33635.37791798],28.633,2021-06-19 15:46:34,1972.3618
2021-06-19 16:16:34-04:00,24.132,23.4,36829.1,[33633.51046209],28.132,2021-06-19 20:16:34,1945.0072
2021-06-19 16:46:34-04:00,23.931,23.4,36551.5,[33633.51046209],27.931,2021-06-19 20:46:34,1934.0326
2021-06-19 17:16:34-04:00,23.697,23.08888888888889,36001.0,[33633.13697091],27.697,2021-06-19 21:16:34,1921.2562
2021-06-19 22:16:34-04:00,24.597,22.327777777777776,36656.1,[33631.26951503],28.597,2021-06-20 02:16:34,1970.3962
2021-06-19 22:46:34-04:00,24.28,22.211111111111112,36142.6,[33631.26951503],28.28,2021-06-20 02:46:34,1953.088
2021-06-19 23:16:34-04:00,24.381,22.25,36307.3,[33630.89602385],28.381,2021-06-20 03:16:34,1958.6026
2021-06-19 23:46:34-04:00,23.947,21.97777777777777,35522.8,[33630.89602385],27.947,2021-06-20 03:46:34,1934.9062
2021-06-20 00:16:34-04:00,24.055,22.027777777777786,35703.4,[33630.52253267],28.055,2021-06-20 04:16:34,1940.803
2021-06-20 00:46:34-04:00,23.934,21.877777777777776,35431.5,[33630.52253267],27.934,2021-06-20 04:46:34,1934.1964
2021-06-20 01:16:34-04:00,23.534,21.65,34730.8,[33630.1490415],27.534,2021-06-20 05:16:34,1912.3564
2021-06-20 01:46:34-04:00,23.881,21.861111111111107,35347.6,[33630.1490415],27.881,2021-06-20 05:46:34,1931.3026
2021-06-20 02:16:34-04:00,24.074,22.01111111111112,35717.6,[33629.77555031],28.074,2021-06-20 06:16:34,1941.8404
2021-06-20 02:46:34-04:00,23.509,21.677777777777774,34717.3,[33629.77555031],27.509,2021-06-20 06:46:34,1910.9914
2021-06-20 03:16:34-04:00,24.23,21.927777777777777,35864.1,[33629.40205914],28.23,2021-06-20 07:16:34,1950.358
2021-06-20 03:46:34-04:00,24.07,21.52777777777778,35354.6,[33629.40205914],28.07,2021-06-20 07:46:34,1941.622
2021-06-20 04:16:34-04:00,24.411,21.677777777777774,35918.1,[33629.02856796],28.411,2021-06-20 08:16:34,1960.2406
2021-06-20 04:46:34-04:00,24.861,21.822222222222223,36626.1,[33629.02856796],28.861,2021-06-20 08:46:34,1984.8106
2021-06-20 05:16:34-04:00,24.661,21.65,36230.2,[33628.65507678],28.661,2021-06-20 09:16:34,1973.8906
2021-06-20 05:46:34-04:00,24.943,21.7,36641.1,[33628.65507678],28.943,2021-06-20 09:46:34,1989.2878
2021-06-20 06:16:34-04:00,25.006,21.950000000000003,36916.3,[33628.2815856],29.006,2021-06-20 10:16:34,1992.7276
2021-06-20 09:16:34-04:00,24.887,22.127777777777776,36893.5,[33627.16111207],28.887,2021-06-20 13:16:34,1986.2302
2021-06-20 14:16:34-04:00,23.441,23.67222222222222,36073.5,[33625.29365618],27.441,2021-06-20 18:16:34,1907.2786
2021-06-20 14:46:34-04:00,23.195,23.76111111111111,35796.1,[33625.29365618],27.195,2021-06-20 18:46:34,1893.847
2021-06-20 15:16:34-04:00,22.766,24.2,35508.8,[33624.92016501],26.766,2021-06-20 19:16:34,1870.4236
2021-06-20 21:46:34-04:00,24.529,22.63888888888889,36798.9,[33622.67921794],28.529,2021-06-21 01:46:34,1966.6834
2021-06-20 22:16:34-04:00,24.333,22.272222222222226,36259.6,[33622.30572676],28.333,2021-06-21 02:16:34,1955.9818
2021-06-20 22:46:34-04:00,24.368,22.41111111111111,36410.5,[33622.30572676],28.368,2021-06-21 02:46:34,1957.8928
2021-06-20 23:16:34-04:00,24.05,22.31111111111111,35907.3,[33621.93223558],28.05,2021-06-21 03:16:34,1940.53
2021-06-20 23:46:34-04:00,24.055,22.27777777777777,35889.3,[33621.93223558],28.055,2021-06-21 03:46:34,1940.803
2021-06-21 00:16:34-04:00,23.953,22.11111111111111,35628.8,[33621.5587444],27.953,2021-06-21 04:16:34,1935.2338
2021-06-21 00:46:34-04:00,24.048,22.22777777777778,35842.6,[33621.5587444],28.048,2021-06-21 04:46:34,1940.4208
2021-06-21 01:16:34-04:00,24.272,22.46111111111112,36318.3,[33621.18525323],28.272,2021-06-21 05:16:34,1952.6512
2021-06-21 01:46:34-04:00,24.081,22.322222222222223,35957.7,[33621.18525323],28.081,2021-06-21 05:46:34,1942.2226
2021-06-21 02:16:34-04:00,24.054,22.3,35903.7,[33620.81176205],28.054,2021-06-21 06:16:34,1940.7484
2021-06-21 02:46:34-04:00,24.152,22.42777777777778,36131.7,[33620.81176205],28.152,2021-06-21 06:46:34,1946.0992
2021-06-21 03:16:34-04:00,24.126,22.42222222222222,36091.7,[33620.43827087],28.126,2021-06-21 07:16:34,1944.6796
2021-06-21 03:46:34-04:00,24.231,22.46111111111112,36263.2,[33620.43827087],28.231,2021-06-21 07:46:34,1950.4126
2021-06-21 04:16:34-04:00,24.349,22.41111111111111,36384.7,[33620.0647797],28.349,2021-06-21 08:16:34,1956.8554
2021-06-21 04:46:34-04:00,24.263,22.35,36222.9,[33620.0647797],28.263,2021-06-21 08:46:34,1952.1598
2021-06-21 05:16:34-04:00,24.432,22.43888888888889,36518.0,[33619.69128852],28.432,2021-06-21 09:16:34,1961.3872
2021-06-21 05:46:34-04:00,24.483,22.42222222222222,36573.9,[33619.69128852],28.483,2021-06-21 09:46:34,1964.1718
2021-06-21 14:46:34-04:00,24.407,22.927777777777774,36851.8,[33616.32986791],28.407,2021-06-21 18:46:34,1960.0222
2021-06-22 01:16:34-04:00,24.824,22.188888888888886,36855.6,[33612.22146496],28.824,2021-06-22 05:16:34,1982.7904
2021-06-22 01:46:34-04:00,24.859,22.17222222222222,36889.7,[33612.22146496],28.859,2021-06-22 05:46:34,1984.7014
2021-06-22 02:16:34-04:00,24.617,21.97222222222222,36414.2,[33611.84797378],28.617,2021-06-22 06:16:34,1971.4882
2021-06-22 02:46:34-04:00,24.691,22.022222222222226,36551.5,[33611.84797378],28.691,2021-06-22 06:46:34,1975.5286
2021-06-22 03:16:34-04:00,24.526,21.927777777777777,36259.6,[33611.4744826],28.526,2021-06-22 07:16:34,1966.5196
2021-06-22 03:46:34-04:00,24.496,21.927777777777777,36219.3,[33611.4744826],28.496,2021-06-22 07:46:34,1964.8816
2021-06-22 04:16:34-04:00,24.722,22.022222222222226,36592.5,[33611.10099143],28.722,2021-06-22 08:16:34,1977.2212
2021-06-22 04:46:34-04:00,24.693,22.127777777777776,36633.6,[33611.10099143],28.693,2021-06-22 08:46:34,1975.6378
2021-06-22 05:16:34-04:00,24.946,22.1,36950.5,[33610.72750025],28.946,2021-06-22 09:16:34,1989.4516
2021-06-22 20:46:34-04:00,24.263,22.88888888888889,36626.1,[33605.12513258],28.263,2021-06-23 00:46:34,1952.1598
2021-06-22 21:16:34-04:00,24.512,22.83888888888889,36927.7,[33604.7516414],28.512,2021-06-23 01:16:34,1965.7552
2021-06-22 21:46:34-04:00,24.103,22.73888888888889,36296.3,[33604.7516414],28.103,2021-06-23 01:46:34,1943.4238
2021-06-22 22:16:34-04:00,23.866,22.677777777777774,35928.9,[33604.37815023],27.866,2021-06-23 02:16:34,1930.4836
2021-06-22 22:46:34-04:00,23.883,22.788888888888888,36033.6,[33604.37815023],27.883,2021-06-23 02:46:34,1931.4118
2021-06-22 23:16:34-04:00,23.814,22.82777777777778,35968.5,[33604.00465905],27.814,2021-06-23 03:16:34,1927.6444
2021-06-22 23:46:34-04:00,23.682,22.677777777777774,35678.5,[33604.00465905],27.682,2021-06-23 03:46:34,1920.4372
2021-06-23 00:16:34-04:00,23.566,22.55,35428.0,[33603.63116787],27.566,2021-06-23 04:16:34,1914.1036
2021-06-23 00:46:34-04:00,24.597,22.46111111111112,36757.5,[33603.63116787],28.597,2021-06-23 04:46:34,1970.3962
2021-06-23 01:16:34-04:00,24.379,22.15,36230.2,[33603.25767669],28.379,2021-06-23 05:16:34,1958.4934
2021-06-23 01:46:34-04:00,24.346,22.05,36109.8,[33603.25767669],28.346,2021-06-23 05:46:34,1956.6916
2021-06-23 02:16:34-04:00,24.358,21.911111111111108,36022.7,[33602.88418552],28.358,2021-06-23 06:16:34,1957.3468
2021-06-23 02:46:34-04:00,24.76,22.08888888888889,36693.6,[33602.88418552],28.76,2021-06-23 06:46:34,1979.296
2021-06-23 03:16:34-04:00,24.817,22.022222222222226,36719.9,[33602.51069434],28.817,2021-06-23 07:16:34,1982.4082
2021-06-23 03:46:34-04:00,24.694,21.738888888888887,36340.4,[33602.51069434],28.694,2021-06-23 07:46:34,1975.6924
2021-06-23 04:16:34-04:00,24.929,21.861111111111107,36746.2,[33602.13720316],28.929,2021-06-23 08:16:34,1988.5234
2021-06-23 04:46:34-04:00,25.059,21.872222222222224,36927.7,[33602.13720316],29.059,2021-06-23 08:46:34,1995.6214
2021-06-23 05:16:34-04:00,24.442,21.25,35639.4,[33601.76371198],28.442,2021-06-23 09:16:34,1961.9332
2021-06-23 05:46:34-04:00,23.298,20.45,33556.7,[33601.76371198],27.298,2021-06-23 09:46:34,1899.4708
2021-06-23 06:16:34-04:00,24.242,21.149999999999995,35302.3,[33601.39022081],28.242,2021-06-23 10:16:34,1951.0132
2021-06-23 06:46:34-04:00,24.468,21.48888888888889,35853.4,[33601.39022081],28.468,2021-06-23 10:46:34,1963.3528
2021-06-23 07:16:34-04:00,24.455,21.48888888888889,35835.5,[33601.01672963],28.455,2021-06-23 11:16:34,1962.643
2021-06-23 07:46:34-04:00,24.047,21.37222222222222,35208.6,[33601.01672963],28.047,2021-06-23 11:46:34,1940.3662
2021-06-23 08:16:34-04:00,24.422,21.62777777777778,35896.5,[33600.64323845],28.422,2021-06-23 12:16:34,1960.8412
2021-06-23 08:46:34-04:00,24.665,21.750000000000004,36311.0,[33600.64323845],28.665,2021-06-23 12:46:34,1974.109
2021-06-23 09:16:34-04:00,24.544,21.677777777777774,36095.3,[33600.26974727],28.544,2021-06-23 13:16:34,1967.5024
2021-06-23 09:46:34-04:00,24.444,21.62777777777778,35925.3,[33600.26974727],28.444,2021-06-23 13:46:34,1962.0424
2021-06-23 10:16:34-04:00,24.475,21.8,36095.3,[33599.8962561],28.475,2021-06-23 14:16:34,1963.735
2021-06-23 10:46:34-04:00,24.529,21.961111111111112,36288.9,[33599.8962561],28.529,2021-06-23 14:46:34,1966.6834
2021-06-23 11:16:34-04:00,24.531,22.177777777777777,36454.9,[33599.52276491],28.531,2021-06-23 15:16:34,1966.7926
2021-06-23 11:46:34-04:00,24.419,22.338888888888885,36425.3,[33599.52276491],28.419,2021-06-23 15:46:34,1960.6774
2021-06-23 12:16:34-04:00,24.133,22.35,36048.1,[33599.14927374],28.133,2021-06-23 16:16:34,1945.0618
2021-06-23 12:46:34-04:00,24.056,22.338888888888885,35936.1,[33599.14927374],28.056,2021-06-23 16:46:34,1940.8576
2021-06-23 13:16:34-04:00,23.032,22.399999999999995,34593.3,[33598.77578256],27.032,2021-06-23 17:16:34,1884.9472
2021-06-23 13:46:34-04:00,23.476,22.56111111111111,35312.8,[33598.77578256],27.476,2021-06-23 17:46:34,1909.1896
2021-06-23 14:16:34-04:00,23.624,22.722222222222225,35632.3,[33598.40229138],27.624,2021-06-23 18:16:34,1917.2704
2021-06-23 14:46:34-04:00,23.053,22.661111111111115,34808.4,[33598.40229138],27.053,2021-06-23 18:46:34,1886.0938
2021-06-23 15:16:34-04:00,23.674,22.76111111111111,35728.3,[33598.0288002],27.674,2021-06-23 19:16:34,1920.0004
2021-06-23 15:46:34-04:00,23.594,22.938888888888894,35749.7,[33598.0288002],27.594,2021-06-23 19:46:34,1915.6324
2021-06-23 16:16:34-04:00,23.925,23.111111111111107,36329.4,[33597.65530903],27.925,2021-06-23 20:16:34,1933.705
2021-06-23 16:46:34-04:00,24.062,23.172222222222217,36562.7,[33597.65530903],28.062,2021-06-23 20:46:34,1941.1852
2021-06-23 17:16:34-04:00,24.074,23.47222222222222,36802.7,[33597.28181785],28.074,2021-06-23 21:16:34,1941.8404
2021-06-23 20:16:34-04:00,24.402,22.97777777777777,36882.1,[33596.16134432],28.402,2021-06-24 00:16:34,1959.7492
2021-06-24 00:16:34-04:00,24.658,22.42222222222222,36810.3,[33594.66737961],28.658,2021-06-24 04:16:34,1973.7268
2021-06-24 01:46:34-04:00,24.692,22.23888888888889,36716.1,[33594.29388843],28.692,2021-06-24 05:46:34,1975.5832
2021-06-24 02:16:34-04:00,24.649,22.43888888888889,36810.3,[33593.92039725],28.649,2021-06-24 06:16:34,1973.2354
2021-06-24 02:46:34-04:00,24.311,22.11111111111111,36109.8,[33593.92039725],28.311,2021-06-24 06:46:34,1954.7806
2021-06-24 03:16:34-04:00,24.072,22.077777777777776,35763.9,[33593.54690607],28.072,2021-06-24 07:16:34,1941.7312
2021-06-24 03:46:34-04:00,23.982,22.01111111111112,35593.4,[33593.54690607],27.982,2021-06-24 07:46:34,1936.8172
2021-06-24 04:16:34-04:00,23.953,22.077777777777776,35604.0,[33593.1734149],27.953,2021-06-24 08:16:34,1935.2338
2021-06-24 04:46:34-04:00,24.272,22.08888888888889,36040.8,[33593.1734149],28.272,2021-06-24 08:46:34,1952.6512
2021-06-24 05:16:34-04:00,24.095,21.872222222222224,35643.0,[33592.79992371],28.095,2021-06-24 09:16:34,1942.987
2021-06-24 05:46:34-04:00,24.0,22.08888888888889,35674.9,[33592.79992371],28.0,2021-06-24 09:46:34,1937.8
2021-06-24 06:16:34-04:00,23.89,21.872222222222224,35368.5,[33592.42643254],27.89,2021-06-24 10:16:34,1931.794
2021-06-24 06:46:34-04:00,24.038,22.177777777777777,35792.5,[33592.42643254],28.038,2021-06-24 10:46:34,1939.8748
2021-06-24 07:16:34-04:00,24.341,21.877777777777776,35975.7,[33592.05294136],28.341,2021-06-24 11:16:34,1956.4186
2021-06-24 07:46:34-04:00,24.182,21.888888888888893,35771.1,[33592.05294136],28.182,2021-06-24 11:46:34,1947.7372
2021-06-24 08:16:34-04:00,24.549,21.911111111111108,36277.9,[33591.67945018],28.549,2021-06-24 12:16:34,1967.7754
2021-06-24 08:46:34-04:00,24.662,22.08888888888889,36562.7,[33591.67945018],28.662,2021-06-24 12:46:34,1973.9452
2021-06-24 09:16:34-04:00,24.428,22.46111111111112,36529.2,[33591.305959],28.428,2021-06-24 13:16:34,1961.1688
2021-06-24 10:16:34-04:00,24.361,22.71111111111111,36626.1,[33590.93246783],28.361,2021-06-24 14:16:34,1957.5106
2021-06-24 14:16:34-04:00,23.987,23.62222222222222,36795.2,[33589.43850312],27.987,2021-06-24 18:16:34,1937.0902
2021-06-24 14:46:34-04:00,23.589,23.6,36226.6,[33589.43850312],27.589,2021-06-24 18:46:34,1915.3594
2021-06-24 15:16:34-04:00,23.434,23.73888888888889,36113.5,[33589.06501194],27.434,2021-06-24 19:16:34,1906.8964
2021-06-24 15:46:34-04:00,23.548,23.82222222222222,36333.0,[33589.06501194],27.548,2021-06-24 19:46:34,1913.1208
2021-06-24 16:16:34-04:00,23.567,23.82777777777778,36362.5,[33588.69152076],27.567,2021-06-24 20:16:34,1914.1582
2021-06-24 16:46:34-04:00,23.418,23.850000000000005,36171.8,[33588.69152076],27.418,2021-06-24 20:46:34,1906.0228
2021-06-24 17:16:34-04:00,23.695,23.972222222222225,36648.6,[33588.31802958],27.695,2021-06-24 21:16:34,1921.147
2021-06-24 17:46:34-04:00,23.575,23.47222222222222,36113.5,[33588.31802958],27.575,2021-06-24 21:46:34,1914.595
2021-06-24 18:16:34-04:00,23.807,23.61111111111111,36536.6,[33587.94453841],27.807,2021-06-24 22:16:34,1927.2622
2021-06-24 18:46:34-04:00,23.942,23.66111111111111,36761.2,[33587.94453841],27.942,2021-06-24 22:46:34,1934.6332
2021-06-24 23:46:34-04:00,24.53,22.327777777777776,36566.4,[33586.07708251],28.53,2021-06-25 03:46:34,1966.738
2021-06-25 00:16:34-04:00,24.564,22.46111111111112,36712.3,[33585.70359134],28.564,2021-06-25 04:16:34,1968.5944
2021-06-25 00:46:34-04:00,24.551,22.399999999999995,36648.6,[33585.70359134],28.551,2021-06-25 04:46:34,1967.8846
2021-06-25 01:16:34-04:00,24.545,22.22777777777778,36510.6,[33585.33010016],28.545,2021-06-25 05:16:34,1967.557
2021-06-25 01:46:34-04:00,24.516,22.338888888888885,36555.2,[33585.33010016],28.516,2021-06-25 05:46:34,1965.9736
2021-06-25 02:16:34-04:00,24.51,22.38888888888889,36585.1,[33584.95660898],28.51,2021-06-25 06:16:34,1965.646
2021-06-25 02:46:34-04:00,24.542,22.177777777777777,36469.7,[33584.95660898],28.542,2021-06-25 06:46:34,1967.3932
2021-06-25 03:16:34-04:00,24.514,21.938888888888886,36252.2,[33584.58311781],28.514,2021-06-25 07:16:34,1965.8644
2021-06-25 03:46:34-04:00,24.265,21.750000000000004,35778.2,[33584.58311781],28.265,2021-06-25 07:46:34,1952.269
2021-06-25 04:16:34-04:00,23.763,21.45,34889.7,[33584.20962663],27.763,2021-06-25 08:16:34,1924.8598
2021-06-25 04:46:34-04:00,24.343,21.927777777777777,36015.5,[33584.20962663],28.343,2021-06-25 08:46:34,1956.5278
2021-06-25 05:16:34-04:00,24.071,21.71111111111111,35491.2,[33583.83613545],28.071,2021-06-25 09:16:34,1941.6766
2021-06-25 05:46:34-04:00,23.839,21.8,35246.8,[33583.83613545],27.839,2021-06-25 09:46:34,1929.0094
2021-06-25 06:16:34-04:00,23.853,21.750000000000004,35229.4,[33583.46264427],27.853,2021-06-25 10:16:34,1929.7738
2021-06-25 06:46:34-04:00,24.135,21.950000000000003,35753.2,[33583.46264427],28.135,2021-06-25 10:46:34,1945.171
2021-06-25 07:16:34-04:00,23.989,21.81111111111112,35456.0,[33583.0891531],27.989,2021-06-25 11:16:34,1937.1994
2021-06-25 07:46:34-04:00,24.298,21.950000000000003,35972.1,[33583.0891531],28.298,2021-06-25 11:46:34,1954.0708
2021-06-25 08:16:34-04:00,24.339,22.061111111111103,36109.8,[33582.71566192],28.339,2021-06-25 12:16:34,1956.3094
2021-06-25 08:46:34-04:00,24.624,22.11111111111111,36529.2,[33582.71566192],28.624,2021-06-25 12:46:34,1971.8704
2021-06-25 09:16:34-04:00,24.695,22.1,36614.9,[33582.34217074],28.695,2021-06-25 13:16:34,1975.747
2021-06-25 09:46:34-04:00,24.776,22.27777777777777,36859.4,[33582.34217074],28.776,2021-06-25 13:46:34,1980.1696
2021-06-25 18:16:34-04:00,24.381,22.42222222222222,36436.4,[33578.98075014],28.381,2021-06-25 22:16:34,1958.6026
2021-06-25 19:16:34-04:00,24.739,22.338888888888885,36855.6,[33578.60725896],28.739,2021-06-25 23:16:34,1978.1494
2021-06-25 19:46:34-04:00,24.738,22.399999999999995,36901.1,[33578.60725896],28.738,2021-06-25 23:46:34,1978.0948
2021-06-25 20:16:34-04:00,24.8,22.3,36908.7,[33578.23376778],28.8,2021-06-26 00:16:34,1981.48
2021-06-26 04:16:34-04:00,25.007,21.938888888888886,36908.7,[33575.24583836],29.007,2021-06-26 08:16:34,1992.7822
2021-06-26 04:46:34-04:00,24.918,21.950000000000003,36798.9,[33575.24583836],28.918,2021-06-26 08:46:34,1987.9228
2021-06-26 05:16:34-04:00,24.961,21.9,36817.8,[33574.87234718],28.961,2021-06-26 09:16:34,1990.2706
2021-06-26 05:46:34-04:00,24.822,21.861111111111107,36603.7,[33574.87234718],28.822,2021-06-26 09:46:34,1982.6812
2021-06-26 06:16:34-04:00,24.925,21.888888888888893,36761.2,[33574.49885601],28.925,2021-06-26 10:16:34,1988.305
2021-06-26 06:46:34-04:00,25.031,21.911111111111108,36920.1,[33574.49885601],29.031,2021-06-26 10:46:34,1994.0926
2021-06-26 07:16:34-04:00,24.457,21.788888888888888,36062.6,[33574.12536483],28.457,2021-06-26 11:16:34,1962.7522
2021-06-26 07:46:34-04:00,24.557,21.872222222222224,36259.6,[33574.12536483],28.557,2021-06-26 11:46:34,1968.2122
2021-06-26 08:16:34-04:00,24.734,21.927777777777777,36536.6,[33573.75187365],28.734,2021-06-26 12:16:34,1977.8764
2021-06-26 08:46:34-04:00,24.847,22.0,36742.4,[33573.75187365],28.847,2021-06-26 12:46:34,1984.0462
2021-06-28 05:46:34-04:00,24.629,22.538888888888884,36859.4,[33556.94477065],28.629,2021-06-28 09:46:34,1972.1434
2021-06-28 09:16:34-04:00,24.344,22.81111111111112,36678.6,[33555.45080594],28.344,2021-06-28 13:16:34,1956.5824
2021-07-02 00:46:34-04:00,23.44,24.438888888888886,36633.6,[33522.95707348],27.44,2021-07-02 04:46:34,1907.224
2021-07-02 09:16:34-04:00,23.655,24.08888888888889,36678.6,[33519.59565287],27.655,2021-07-02 13:16:34,1918.963
2021-07-02 10:16:34-04:00,23.402,23.86111111111111,36157.2,[33519.2221617],27.402,2021-07-02 14:16:34,1905.1492
2021-07-02 10:46:34-04:00,23.609,24.050000000000004,36585.1,[33519.2221617],27.609,2021-07-02 14:46:34,1916.4514
2021-07-02 11:16:34-04:00,23.559,23.98888888888889,36469.7,[33518.84867052],27.559,2021-07-02 15:16:34,1913.7214
2021-07-02 11:46:34-04:00,23.42,23.972222222222225,36263.2,[33518.84867052],27.42,2021-07-02 15:46:34,1906.132
2021-07-02 12:16:34-04:00,23.478,24.01111111111111,36373.6,[33518.47517934],27.478,2021-07-02 16:16:34,1909.2988
2021-07-02 12:46:34-04:00,23.546,24.07777777777778,36518.0,[33518.47517934],27.546,2021-07-02 16:46:34,1913.0116
2021-07-02 13:16:34-04:00,23.528,24.07777777777778,36492.0,[33518.10168817],27.528,2021-07-02 17:16:34,1912.0288
2021-07-02 14:46:34-04:00,23.747,24.13888888888889,36844.3,[33517.72819699],27.747,2021-07-02 18:46:34,1923.9862
2021-07-02 15:16:34-04:00,23.691,24.122222222222224,36753.7,[33517.35470581],27.691,2021-07-02 19:16:34,1920.9286
2021-07-02 15:46:34-04:00,23.462,24.122222222222224,36432.7,[33517.35470581],27.462,2021-07-02 19:46:34,1908.4252
2021-07-02 16:16:34-04:00,23.589,24.08888888888889,36585.1,[33516.98121463],27.589,2021-07-02 20:16:34,1915.3594
2021-07-02 16:46:34-04:00,23.629,24.15,36686.1,[33516.98121463],27.629,2021-07-02 20:46:34,1917.5434
